team1,team2,score1,score2,odds1,odds2,datetime,notes
Chicago Cubs,Milwaukee Brewers,4,1,-204,+177,17 Aug 2016 00:05,
Texas Rangers,Oakland Athletics,5,4,-125,+108,17 Aug 2016 00:05,
Atlanta Braves,Minnesota Twins,2,4,+114,-130,16 Aug 2016 23:10,
Cincinnati Reds,Miami Marlins,6,3,-116,+102,16 Aug 2016 23:10,
Cleveland Indians,Chicago White Sox,3,1,-185,+162,16 Aug 2016 23:10,
Tampa Bay Rays,San Diego Padres,15,1,-200,+173,16 Aug 2016 23:10,
Detroit Tigers,Kansas City Royals,1,6,-116,+100,16 Aug 2016 23:08,
Baltimore Orioles,Boston Red Sox,3,5,+102,-118,16 Aug 2016 23:05,
New York Yankees,Toronto Blue Jays,6,12,-108,-108,16 Aug 2016 23:05,
Philadelphia Phillies,Los Angeles Dodgers,5,15,+165,-189,16 Aug 2016 23:05,
Chicago Cubs,Milwaukee Brewers,4,0,-217,+185,16 Aug 2016 17:20,
San Francisco Giants,Pittsburgh Pirates,5,8,-133,+118,16 Aug 2016 02:15,
Los Angeles Angels,Seattle Mariners,2,3,+112,-128,16 Aug 2016 02:05,
Arizona Diamondbacks,New York Mets,10,6,-127,+108,16 Aug 2016 01:40,
Colorado Rockies,Washington Nationals,4,5,+177,-204,16 Aug 2016 00:40,
Texas Rangers,Oakland Athletics,5,2,-182,+158,16 Aug 2016 00:05,
Cincinnati Reds,Miami Marlins,3,6,+114,-132,15 Aug 2016 23:10,
Tampa Bay Rays,San Diego Padres,8,2,-204,+177,15 Aug 2016 23:10,
Detroit Tigers,Kansas City Royals,1,3,-132,+114,15 Aug 2016 23:08,
New York Yankees,Toronto Blue Jays,1,0,-104,-111,15 Aug 2016 23:05,
Cleveland Indians,Boston Red Sox,2,3,+100,-114,15 Aug 2016 17:10,
Chicago Cubs,St.Louis Cardinals,4,6,-182,+159,15 Aug 2016 00:08,
Los Angeles Dodgers,Pittsburgh Pirates,3,11,-179,+156,14 Aug 2016 20:10,
Oakland Athletics,Seattle Mariners,4,8,+106,-122,14 Aug 2016 20:05,
San Francisco Giants,Baltimore Orioles,7,8,-154,+135,14 Aug 2016 20:00,
Texas Rangers,Detroit Tigers,0,7,-141,+123,14 Aug 2016 19:05,
Milwaukee Brewers,Cincinnati Reds,7,3,-109,-105,14 Aug 2016 18:10,
Minnesota Twins,Kansas City Royals,4,11,-119,+102,14 Aug 2016 18:10,
Boston Red Sox,Arizona Diamondbacks,16,2,-179,+159,14 Aug 2016 17:35,
Philadelphia Phillies,Colorado Rockies,7,6,-110,-105,14 Aug 2016 17:35,
Washington Nationals,Atlanta Braves,9,1,-244,+210,14 Aug 2016 17:35,
Cleveland Indians,Los Angeles Angels,5,4,-244,+206,14 Aug 2016 17:10,
Miami Marlins,Chicago White Sox,5,4,+137,-154,14 Aug 2016 17:10,
New York Mets,San Diego Padres,5,1,-161,+144,14 Aug 2016 17:10,
Toronto Blue Jays,Houston Astros,9,2,-159,+140,14 Aug 2016 17:07,
New York Yankees,Tampa Bay Rays,3,12,-111,-103,14 Aug 2016 17:05,
Oakland Athletics,Seattle Mariners,3,4,+120,-137,14 Aug 2016 01:05,
San Francisco Giants,Baltimore Orioles,6,2,-159,+139,14 Aug 2016 01:05,
Texas Rangers,Detroit Tigers,0,2,-179,+156,14 Aug 2016 00:05,
Boston Red Sox,Arizona Diamondbacks,6,3,-213,+181,13 Aug 2016 23:10,
Cleveland Indians,Los Angeles Angels,5,1,-123,+106,13 Aug 2016 23:10,
Miami Marlins,Chicago White Sox,7,8,-164,+146,13 Aug 2016 23:10,
Milwaukee Brewers,Cincinnati Reds,5,11,-128,+112,13 Aug 2016 23:10,
Minnesota Twins,Kansas City Royals,5,3,-141,+124,13 Aug 2016 23:10,
New York Mets,San Diego Padres,3,2,-227,+197,13 Aug 2016 23:10,
Philadelphia Phillies,Colorado Rockies,6,3,+104,-122,13 Aug 2016 23:05,
Washington Nationals,Atlanta Braves,7,6,-169,+149,13 Aug 2016 23:05,
Los Angeles Dodgers,Pittsburgh Pirates,8,4,-114,+100,13 Aug 2016 20:05,
Chicago Cubs,St.Louis Cardinals,4,8,-208,+179,13 Aug 2016 18:20,
Toronto Blue Jays,Houston Astros,4,2,-154,+135,13 Aug 2016 17:07,
New York Yankees,Tampa Bay Rays,8,4,-149,+129,13 Aug 2016 17:05,
San Francisco Giants,Baltimore Orioles,2,5,+104,-118,13 Aug 2016 02:15,
Los Angeles Dodgers,Pittsburgh Pirates,1,5,-167,+148,13 Aug 2016 02:10,
Oakland Athletics,Seattle Mariners,6,3,-127,+110,13 Aug 2016 02:05,
Milwaukee Brewers,Cincinnati Reds,4,7,-111,-103,13 Aug 2016 00:10,
Minnesota Twins,Kansas City Royals,3,7,-122,+106,13 Aug 2016 00:10,
Texas Rangers,Detroit Tigers,8,5,-208,+181,13 Aug 2016 00:05,
Boston Red Sox,Arizona Diamondbacks,9,4,-250,+211,12 Aug 2016 23:10,
Cleveland Indians,Los Angeles Angels,13,3,-159,+140,12 Aug 2016 23:10,
Miami Marlins,Chicago White Sox,2,4,-139,+122,12 Aug 2016 23:10,
New York Mets,San Diego Padres,6,8,-154,+137,12 Aug 2016 23:10,
Toronto Blue Jays,Houston Astros,3,5,-108,-106,12 Aug 2016 23:07,
New York Yankees,Tampa Bay Rays,6,3,-104,-111,12 Aug 2016 23:05,
Philadelphia Phillies,Colorado Rockies,10,6,+129,-147,12 Aug 2016 23:05,
Washington Nationals,Atlanta Braves,5,8,-256,+220,12 Aug 2016 23:05,
Chicago Cubs,St.Louis Cardinals,13,2,-179,+156,12 Aug 2016 18:20,
Kansas City Royals,Chicago White Sox,2,1,-159,+140,12 Aug 2016 00:15,
Chicago Cubs,St.Louis Cardinals,4,3,-179,+156,12 Aug 2016 00:05,
Boston Red Sox,New York Yankees,2,4,-127,+110,11 Aug 2016 23:10,
Cleveland Indians,Los Angeles Angels,14,4,-256,+218,11 Aug 2016 23:10,
Minnesota Twins,Houston Astros,2,10,+110,-125,11 Aug 2016 23:10,
Oakland Athletics,Baltimore Orioles,6,9,+125,-145,11 Aug 2016 19:35,
Milwaukee Brewers,Atlanta Braves,11,3,-130,+112,11 Aug 2016 18:10,
Texas Rangers,Colorado Rockies,9,12,-143,+124,11 Aug 2016 18:05,
Minnesota Twins,Houston Astros,7,15,-108,-108,11 Aug 2016 17:10,
Pittsburgh Pirates,San Diego Padres,4,0,-196,+170,11 Aug 2016 16:35,
New York Mets,Arizona Diamondbacks,0,9,-244,+204,11 Aug 2016 16:10,
Seattle Mariners,Detroit Tigers,3,1,-105,-110,11 Aug 2016 02:10,
Oakland Athletics,Baltimore Orioles,1,0,+118,-133,11 Aug 2016 02:05,
Kansas City Royals,Chicago White Sox,3,2,-108,-106,11 Aug 2016 00:15,
Milwaukee Brewers,Atlanta Braves,4,3,-143,+125,11 Aug 2016 00:10,
Chicago Cubs,Los Angeles Angels,3,1,-204,+177,11 Aug 2016 00:05,
Texas Rangers,Colorado Rockies,5,4,-196,+169,11 Aug 2016 00:05,
St.Louis Cardinals,Cincinnati Reds,3,2,-159,+139,10 Aug 2016 23:15,
Boston Red Sox,New York Yankees,4,9,-192,+169,10 Aug 2016 23:10,
New York Mets,Arizona Diamondbacks,2,3,-115,-101,10 Aug 2016 23:10,
Toronto Blue Jays,Tampa Bay Rays,7,0,-189,+166,10 Aug 2016 23:07,
Pittsburgh Pirates,San Diego Padres,0,4,-185,+165,10 Aug 2016 23:05,
Washington Nationals,Cleveland Indians,7,4,-128,+112,10 Aug 2016 20:05,
Los Angeles Dodgers,Philadelphia Phillies,2,6,-208,+181,10 Aug 2016 19:10,
Miami Marlins,San Francisco Giants,0,1,-101,-115,10 Aug 2016 16:10,
Los Angeles Dodgers,Philadelphia Phillies,9,3,-227,+198,10 Aug 2016 02:10,
Seattle Mariners,Detroit Tigers,6,5,-120,+106,10 Aug 2016 02:10,
Oakland Athletics,Baltimore Orioles,2,1,+119,-135,10 Aug 2016 02:05,
Kansas City Royals,Chicago White Sox,5,7,+124,-141,10 Aug 2016 00:15,
St.Louis Cardinals,Cincinnati Reds,4,7,-196,+172,10 Aug 2016 00:15,
Milwaukee Brewers,Atlanta Braves,1,2,-115,+100,10 Aug 2016 00:10,
Minnesota Twins,Houston Astros,5,7,+114,-133,10 Aug 2016 00:10,
Chicago Cubs,Los Angeles Angels,5,1,-244,+206,10 Aug 2016 00:05,
Boston Red Sox,New York Yankees,5,3,-159,+139,09 Aug 2016 23:10,
Miami Marlins,San Francisco Giants,2,0,-114,+100,09 Aug 2016 23:10,
New York Mets,Arizona Diamondbacks,3,5,-137,+120,09 Aug 2016 23:10,
Toronto Blue Jays,Tampa Bay Rays,2,9,-213,+183,09 Aug 2016 23:07,
Pittsburgh Pirates,San Diego Padres,6,4,-152,+131,09 Aug 2016 23:05,
Washington Nationals,Cleveland Indians,1,3,-182,+158,09 Aug 2016 23:05,
Colorado Rockies,Texas Rangers,5,7,-105,-110,09 Aug 2016 19:10,
Los Angeles Dodgers,Philadelphia Phillies,9,4,-270,+231,09 Aug 2016 02:10,
Seattle Mariners,Detroit Tigers,3,0,-137,+118,09 Aug 2016 02:10,
Oakland Athletics,Baltimore Orioles,3,2,+131,-149,09 Aug 2016 02:05,
Colorado Rockies,Texas Rangers,3,4,+110,-127,09 Aug 2016 00:40,
St.Louis Cardinals,Cincinnati Reds,5,4,-192,+168,09 Aug 2016 00:15,
Minnesota Twins,Houston Astros,3,1,+110,-128,09 Aug 2016 00:10,
Milwaukee Brewers,Atlanta Braves,3,4,-161,+142,08 Aug 2016 23:20,
Miami Marlins,San Francisco Giants,7,8,-147,+129,08 Aug 2016 23:10,
Toronto Blue Jays,Tampa Bay Rays,7,5,-154,+135,08 Aug 2016 23:07,
Los Angeles Dodgers,Boston Red Sox,8,5,-108,-109,07 Aug 2016 23:10,
San Diego Padres,Philadelphia Phillies,5,6,-114,-101,07 Aug 2016 20:40,
Arizona Diamondbacks,Milwaukee Brewers,9,3,-132,+114,07 Aug 2016 20:10,
Colorado Rockies,Miami Marlins,7,10,-141,+124,07 Aug 2016 20:10,
Seattle Mariners,Los Angeles Angels,3,1,-125,+110,07 Aug 2016 20:10,
Oakland Athletics,Chicago Cubs,1,3,+149,-169,07 Aug 2016 20:05,
Kansas City Royals,Toronto Blue Jays,7,1,+139,-159,07 Aug 2016 18:15,
St.Louis Cardinals,Atlanta Braves,3,6,-213,+179,07 Aug 2016 18:15,
Chicago White Sox,Baltimore Orioles,2,10,+149,-169,07 Aug 2016 18:10,
Houston Astros,Texas Rangers,3,5,+108,-125,07 Aug 2016 18:10,
Pittsburgh Pirates,Cincinnati Reds,3,7,-189,+165,07 Aug 2016 17:35,
Washington Nationals,San Francisco Giants,1,0,+118,-135,07 Aug 2016 17:35,
Tampa Bay Rays,Minnesota Twins,3,6,-132,+114,07 Aug 2016 17:10,
Detroit Tigers,New York Mets,1,3,+114,-132,07 Aug 2016 17:08,
New York Yankees,Cleveland Indians,3,2,-104,-111,07 Aug 2016 17:05,
Seattle Mariners,Los Angeles Angels,8,6,+102,-118,07 Aug 2016 01:10,
San Diego Padres,Philadelphia Phillies,9,7,-115,-101,07 Aug 2016 00:40,
Arizona Diamondbacks,Milwaukee Brewers,6,15,-132,+114,07 Aug 2016 00:10,
Colorado Rockies,Miami Marlins,12,6,-118,+102,07 Aug 2016 00:10,
Kansas City Royals,Toronto Blue Jays,4,2,+136,-154,06 Aug 2016 23:15,
St.Louis Cardinals,Atlanta Braves,5,13,-238,+206,06 Aug 2016 23:15,
Chicago White Sox,Baltimore Orioles,4,2,+124,-143,06 Aug 2016 23:10,
Houston Astros,Texas Rangers,2,3,-139,+122,06 Aug 2016 23:10,
Detroit Tigers,New York Mets,6,5,-185,+163,06 Aug 2016 23:08,
Pittsburgh Pirates,Cincinnati Reds,5,3,-137,+120,06 Aug 2016 23:05,
Washington Nationals,San Francisco Giants,1,7,-217,+185,06 Aug 2016 23:05,
Tampa Bay Rays,Minnesota Twins,7,3,-137,+121,06 Aug 2016 22:10,
Los Angeles Dodgers,Boston Red Sox,3,0,-112,-102,06 Aug 2016 20:05,
Oakland Athletics,Chicago Cubs,0,4,+172,-200,06 Aug 2016 20:05,
New York Yankees,Cleveland Indians,2,5,+173,-196,06 Aug 2016 17:05,
San Diego Padres,Philadelphia Phillies,4,5,-111,-103,06 Aug 2016 02:40,
Los Angeles Dodgers,Boston Red Sox,0,9,-143,+125,06 Aug 2016 02:10,
Seattle Mariners,Los Angeles Angels,6,4,-200,+173,06 Aug 2016 02:10,
Oakland Athletics,Chicago Cubs,2,7,+179,-208,06 Aug 2016 02:05,
Arizona Diamondbacks,Milwaukee Brewers,3,2,-127,+110,06 Aug 2016 01:40,
Colorado Rockies,Miami Marlins,3,5,+110,-127,06 Aug 2016 00:40,
Kansas City Royals,Toronto Blue Jays,3,4,+137,-154,06 Aug 2016 00:15,
St.Louis Cardinals,Atlanta Braves,1,0,-227,+196,06 Aug 2016 00:15,
Chicago White Sox,Baltimore Orioles,5,7,+104,-120,06 Aug 2016 00:10,
Houston Astros,Texas Rangers,5,0,-182,+161,06 Aug 2016 00:10,
Tampa Bay Rays,Minnesota Twins,2,6,-130,+114,05 Aug 2016 23:10,
Detroit Tigers,New York Mets,4,3,-147,+127,05 Aug 2016 23:08,
New York Yankees,Cleveland Indians,13,7,-112,-104,05 Aug 2016 23:05,
Pittsburgh Pirates,Cincinnati Reds,3,2,-149,+131,05 Aug 2016 23:05,
Washington Nationals,San Francisco Giants,5,1,-161,+142,05 Aug 2016 23:05,
Seattle Mariners,Boston Red Sox,2,3,+123,-141,05 Aug 2016 02:10,
Colorado Rockies,Los Angeles Dodgers,2,4,+148,-167,05 Aug 2016 00:40,
Houston Astros,Toronto Blue Jays,1,4,+102,-118,05 Aug 2016 00:10,
Atlanta Braves,Pittsburgh Pirates,5,2,+114,-132,04 Aug 2016 23:10,
Baltimore Orioles,Texas Rangers,3,5,-127,+110,04 Aug 2016 23:05,
Los Angeles Angels,Oakland Athletics,6,8,-127,+110,04 Aug 2016 23:05,
New York Yankees,New York Mets,1,4,-139,+122,04 Aug 2016 23:05,
Detroit Tigers,Chicago White Sox,3,6,-125,+108,04 Aug 2016 17:08,
Philadelphia Phillies,San Francisco Giants,2,3,+104,-120,04 Aug 2016 17:05,
Cincinnati Reds,St.Louis Cardinals,7,0,+129,-147,04 Aug 2016 16:35,
Cleveland Indians,Minnesota Twins,9,2,-159,+139,04 Aug 2016 16:10,
Tampa Bay Rays,Kansas City Royals,3,2,-139,+122,04 Aug 2016 16:10,
Seattle Mariners,Boston Red Sox,3,1,+102,-116,04 Aug 2016 02:10,
Los Angeles Angels,Oakland Athletics,8,6,-123,+108,04 Aug 2016 02:05,
Colorado Rockies,Los Angeles Dodgers,12,2,-108,-105,04 Aug 2016 00:40,
Houston Astros,Toronto Blue Jays,1,3,-109,-106,04 Aug 2016 00:10,
Atlanta Braves,Pittsburgh Pirates,8,4,+108,-122,03 Aug 2016 23:10,
Cincinnati Reds,St.Louis Cardinals,4,5,+127,-145,03 Aug 2016 23:10,
Cleveland Indians,Minnesota Twins,5,13,-182,+160,03 Aug 2016 23:10,
Tampa Bay Rays,Kansas City Royals,12,0,-149,+131,03 Aug 2016 23:10,
Detroit Tigers,Chicago White Sox,2,1,-139,+121,03 Aug 2016 23:08,
Baltimore Orioles,Texas Rangers,3,2,-111,-104,03 Aug 2016 23:05,
New York Yankees,New York Mets,9,5,-106,-109,03 Aug 2016 23:05,
Philadelphia Phillies,San Francisco Giants,5,4,+177,-204,03 Aug 2016 23:05,
Arizona Diamondbacks,Washington Nationals,3,8,+187,-222,03 Aug 2016 19:40,
San Diego Padres,Milwaukee Brewers,12,3,+114,-133,03 Aug 2016 19:40,
Chicago Cubs,Miami Marlins,5,4,-227,+195,03 Aug 2016 18:20,
San Diego Padres,Milwaukee Brewers,2,3,+104,-119,03 Aug 2016 02:10,
Seattle Mariners,Boston Red Sox,5,4,+152,-172,03 Aug 2016 02:10,
Los Angeles Angels,Oakland Athletics,5,4,-154,+136,03 Aug 2016 02:05,
Arizona Diamondbacks,Washington Nationals,4,10,+110,-128,03 Aug 2016 01:40,
Colorado Rockies,Los Angeles Dodgers,7,3,+121,-141,03 Aug 2016 00:40,
Houston Astros,Toronto Blue Jays,1,2,-164,+144,03 Aug 2016 00:10,
Chicago Cubs,Miami Marlins,3,2,+106,-123,03 Aug 2016 00:05,
Atlanta Braves,Pittsburgh Pirates,3,5,+154,-175,02 Aug 2016 23:10,
Cincinnati Reds,St.Louis Cardinals,7,5,+138,-156,02 Aug 2016 23:10,
Cleveland Indians,Minnesota Twins,6,10,-204,+179,02 Aug 2016 23:10,
Detroit Tigers,Chicago White Sox,11,5,-154,+136,02 Aug 2016 23:10,
New York Mets,New York Yankees,7,1,-122,+104,02 Aug 2016 23:10,
Tampa Bay Rays,Kansas City Royals,2,3,-122,+106,02 Aug 2016 23:10,
Baltimore Orioles,Texas Rangers,5,1,+114,-132,02 Aug 2016 23:05,
Philadelphia Phillies,San Francisco Giants,13,8,+224,-263,02 Aug 2016 23:05,
San Diego Padres,Milwaukee Brewers,7,3,-111,-103,02 Aug 2016 02:10,
Seattle Mariners,Boston Red Sox,1,2,-128,+112,02 Aug 2016 02:10,
Arizona Diamondbacks,Washington Nationals,1,14,+183,-217,02 Aug 2016 01:40,
Houston Astros,Toronto Blue Jays,2,1,-104,-110,02 Aug 2016 00:10,
Chicago Cubs,Miami Marlins,5,0,-182,+159,02 Aug 2016 00:05,
Cleveland Indians,Minnesota Twins,5,12,-222,+187,01 Aug 2016 23:10,
New York Mets,New York Yankees,5,6,+106,-122,01 Aug 2016 23:10,
Tampa Bay Rays,Kansas City Royals,0,3,-130,+110,01 Aug 2016 23:10,
Chicago Cubs,Seattle Mariners,7,6,-123,+106,01 Aug 2016 00:08,
San Diego Padres,Cincinnati Reds,2,3,+114,-130,31 Jul 2016 20:40,
Los Angeles Dodgers,Arizona Diamondbacks,14,3,-172,+154,31 Jul 2016 20:10,
San Francisco Giants,Washington Nationals,3,1,+106,-122,31 Jul 2016 20:05,
Los Angeles Angels,Boston Red Sox,3,5,-123,+106,31 Jul 2016 19:35,
Texas Rangers,Kansas City Royals,5,3,-132,+114,31 Jul 2016 19:05,
Milwaukee Brewers,Pittsburgh Pirates,4,2,+129,-147,31 Jul 2016 18:10,
Minnesota Twins,Chicago White Sox,6,4,-130,+112,31 Jul 2016 18:10,
Atlanta Braves,Philadelphia Phillies,2,1,+117,-133,31 Jul 2016 17:35,
Cleveland Indians,Oakland Athletics,8,0,-204,+177,31 Jul 2016 17:10,
Detroit Tigers,Houston Astros,11,0,+133,-152,31 Jul 2016 17:10,
Miami Marlins,St.Louis Cardinals,5,4,+108,-123,31 Jul 2016 17:10,
New York Mets,Colorado Rockies,6,4,-217,+187,31 Jul 2016 17:10,
Tampa Bay Rays,New York Yankees,5,3,+100,-115,31 Jul 2016 17:10,
Toronto Blue Jays,Baltimore Orioles,2,6,-175,+154,31 Jul 2016 17:07,
Los Angeles Dodgers,Arizona Diamondbacks,2,4,-222,+191,31 Jul 2016 01:10,
Los Angeles Angels,Boston Red Sox,5,2,+104,-120,31 Jul 2016 01:05,
San Diego Padres,Cincinnati Reds,2,1,+108,-123,31 Jul 2016 00:40,
Texas Rangers,Kansas City Royals,2,1,-119,+104,31 Jul 2016 00:05,
Atlanta Braves,Philadelphia Phillies,5,9,-137,+120,30 Jul 2016 23:10,
Cleveland Indians,Oakland Athletics,6,3,-167,+146,30 Jul 2016 23:10,
Detroit Tigers,Houston Astros,3,2,-141,+122,30 Jul 2016 23:10,
Miami Marlins,St.Louis Cardinals,11,0,+104,-119,30 Jul 2016 23:10,
Milwaukee Brewers,Pittsburgh Pirates,5,3,+146,-167,30 Jul 2016 23:10,
Minnesota Twins,Chicago White Sox,5,6,-128,+112,30 Jul 2016 23:10,
New York Mets,Colorado Rockies,2,7,-143,+125,30 Jul 2016 23:10,
Tampa Bay Rays,New York Yankees,6,3,-123,+108,30 Jul 2016 22:10,
San Francisco Giants,Washington Nationals,5,3,-128,+112,30 Jul 2016 20:05,
Chicago Cubs,Seattle Mariners,1,4,-244,+209,30 Jul 2016 18:20,
Toronto Blue Jays,Baltimore Orioles,9,1,-185,+164,30 Jul 2016 17:07,
San Diego Padres,Cincinnati Reds,0,6,-110,-103,30 Jul 2016 02:40,
San Francisco Giants,Washington Nationals,1,4,+139,-156,30 Jul 2016 02:15,
Los Angeles Dodgers,Arizona Diamondbacks,9,7,-238,+204,30 Jul 2016 02:10,
Los Angeles Angels,Boston Red Sox,2,6,+154,-175,30 Jul 2016 02:05,
Milwaukee Brewers,Pittsburgh Pirates,3,1,+116,-132,30 Jul 2016 00:10,
Minnesota Twins,Chicago White Sox,2,1,+114,-132,30 Jul 2016 00:10,
Texas Rangers,Kansas City Royals,8,3,-132,+114,30 Jul 2016 00:05,
Atlanta Braves,Philadelphia Phillies,2,1,+138,-159,29 Jul 2016 23:35,
Cleveland Indians,Oakland Athletics,5,3,-154,+135,29 Jul 2016 23:10,
Detroit Tigers,Houston Astros,14,6,+131,-152,29 Jul 2016 23:10,
Miami Marlins,St.Louis Cardinals,6,11,+102,-118,29 Jul 2016 23:10,
New York Mets,Colorado Rockies,1,6,-185,+161,29 Jul 2016 23:10,
Tampa Bay Rays,New York Yankees,5,1,-127,+110,29 Jul 2016 23:10,
Toronto Blue Jays,Baltimore Orioles,6,5,-141,+124,29 Jul 2016 23:07,
Chicago Cubs,Seattle Mariners,12,1,-179,+152,29 Jul 2016 18:20,
San Francisco Giants,Washington Nationals,2,4,-147,+129,29 Jul 2016 02:15,
Los Angeles Angels,Boston Red Sox,2,1,+161,-185,29 Jul 2016 02:05,
Texas Rangers,Kansas City Royals,3,2,-172,+150,29 Jul 2016 00:40,
Chicago Cubs,Chicago White Sox,3,1,-141,+122,29 Jul 2016 00:05,
Atlanta Braves,Philadelphia Phillies,5,7,+110,-127,28 Jul 2016 23:10,
Minnesota Twins,Baltimore Orioles,6,2,+108,-127,28 Jul 2016 23:10,
Miami Marlins,St.Louis Cardinals,4,5,-256,+214,28 Jul 2016 23:10,
Milwaukee Brewers,Arizona Diamondbacks,6,4,-133,+116,28 Jul 2016 18:10,
New York Mets,Colorado Rockies,1,2,-159,+139,28 Jul 2016 17:10,
Kansas City Royals,Los Angeles Angels,7,5,-127,+108,28 Jul 2016 00:15,
Houston Astros,New York Yankees,4,1,-130,+112,28 Jul 2016 00:10,
Milwaukee Brewers,Arizona Diamondbacks,1,8,-143,+125,28 Jul 2016 00:10,
Minnesota Twins,Atlanta Braves,7,9,-164,+145,28 Jul 2016 00:10,
Chicago Cubs,Chicago White Sox,8,1,-286,+240,28 Jul 2016 00:05,
Texas Rangers,Oakland Athletics,4,6,-175,+156,28 Jul 2016 00:05,
New York Mets,St.Louis Cardinals,4,5,+116,-133,27 Jul 2016 23:10,
Baltimore Orioles,Colorado Rockies,1,3,-154,+136,27 Jul 2016 23:05,
Pittsburgh Pirates,Seattle Mariners,10,1,-143,+124,27 Jul 2016 23:05,
San Francisco Giants,Cincinnati Reds,1,2,-256,+219,27 Jul 2016 19:45,
Los Angeles Dodgers,Tampa Bay Rays,1,3,-172,+152,27 Jul 2016 19:10,
Boston Red Sox,Detroit Tigers,3,4,-120,+104,27 Jul 2016 17:35,
Toronto Blue Jays,San Diego Padres,4,8,-204,+177,27 Jul 2016 16:37,
Cleveland Indians,Washington Nationals,1,4,-123,+106,27 Jul 2016 16:10,
Miami Marlins,Philadelphia Phillies,11,1,-179,+158,27 Jul 2016 16:10,
San Francisco Giants,Cincinnati Reds,9,7,-120,+106,27 Jul 2016 02:15,
Los Angeles Dodgers,Tampa Bay Rays,3,2,-135,+116,27 Jul 2016 02:10,
Kansas City Royals,Los Angeles Angels,0,13,+110,-128,27 Jul 2016 00:15,
Houston Astros,New York Yankees,3,6,-149,+131,27 Jul 2016 00:10,
Milwaukee Brewers,Arizona Diamondbacks,9,4,-120,+104,27 Jul 2016 00:10,
Minnesota Twins,Atlanta Braves,0,2,-200,+174,27 Jul 2016 00:10,
New York Mets,St.Louis Cardinals,3,1,-119,+106,27 Jul 2016 00:05,
Texas Rangers,Oakland Athletics,3,6,-103,-112,27 Jul 2016 00:05,
Boston Red Sox,Detroit Tigers,8,9,-244,+206,26 Jul 2016 23:10,
Chicago White Sox,Chicago Cubs,3,0,+168,-192,26 Jul 2016 23:10,
Cleveland Indians,Washington Nationals,7,6,-149,+131,26 Jul 2016 23:10,
Miami Marlins,Philadelphia Phillies,5,0,-132,+116,26 Jul 2016 23:10,
Toronto Blue Jays,San Diego Padres,7,6,-278,+235,26 Jul 2016 23:07,
Baltimore Orioles,Colorado Rockies,3,6,-185,+163,26 Jul 2016 23:05,
Pittsburgh Pirates,Seattle Mariners,4,7,-143,+125,26 Jul 2016 23:05,
New York Mets,St.Louis Cardinals,2,3,-161,+139,26 Jul 2016 20:10,
San Francisco Giants,Cincinnati Reds,5,7,-123,+108,26 Jul 2016 02:15,
Kansas City Royals,Los Angeles Angels,2,6,-123,+108,26 Jul 2016 00:15,
Chicago White Sox,Chicago Cubs,5,4,+193,-222,26 Jul 2016 00:10,
Houston Astros,New York Yankees,1,2,-154,+135,26 Jul 2016 00:10,
Texas Rangers,Oakland Athletics,7,6,-132,+110,26 Jul 2016 00:05,
Milwaukee Brewers,Arizona Diamondbacks,7,2,-123,+108,25 Jul 2016 23:20,
Boston Red Sox,Detroit Tigers,2,4,-133,+114,25 Jul 2016 23:10,
Miami Marlins,Philadelphia Phillies,0,4,-152,+134,25 Jul 2016 23:10,
Toronto Blue Jays,San Diego Padres,4,2,-278,+239,25 Jul 2016 23:07,
Baltimore Orioles,Colorado Rockies,3,2,-169,+147,25 Jul 2016 23:05,
St.Louis Cardinals,Los Angeles Dodgers,6,9,+136,-154,25 Jul 2016 00:08,
Colorado Rockies,Atlanta Braves,7,2,-233,+198,24 Jul 2016 20:10,
Oakland Athletics,Tampa Bay Rays,3,2,+119,-139,24 Jul 2016 20:05,
Kansas City Royals,Texas Rangers,1,2,-122,+104,24 Jul 2016 18:15,
Chicago White Sox,Detroit Tigers,4,3,+104,-125,24 Jul 2016 18:10,
Milwaukee Brewers,Chicago Cubs,5,6,+129,-147,24 Jul 2016 18:10,
Chicago White Sox,Detroit Tigers,5,4,-149,+129,24 Jul 2016 18:10,
Houston Astros,Los Angeles Angels,13,3,-172,+152,24 Jul 2016 18:10,
Baltimore Orioles,Cleveland Indians,5,3,+137,-156,24 Jul 2016 17:35,
Boston Red Sox,Minnesota Twins,8,7,-182,+159,24 Jul 2016 17:35,
Pittsburgh Pirates,Philadelphia Phillies,5,4,-145,+127,24 Jul 2016 17:35,
Washington Nationals,San Diego Padres,6,10,-179,+158,24 Jul 2016 17:35,
Cincinnati Reds,Arizona Diamondbacks,8,9,-103,-114,24 Jul 2016 17:10,
Miami Marlins,New York Mets,0,3,+108,-125,24 Jul 2016 17:10,
Toronto Blue Jays,Seattle Mariners,2,0,-179,+156,24 Jul 2016 17:07,
New York Yankees,San Francisco Giants,5,2,-145,+127,24 Jul 2016 17:05,
Oakland Athletics,Tampa Bay Rays,4,3,+106,-123,24 Jul 2016 01:05,
Colorado Rockies,Atlanta Braves,8,4,-233,+198,24 Jul 2016 00:10,
Kansas City Royals,Texas Rangers,4,7,+106,-123,23 Jul 2016 23:15,
St.Louis Cardinals,Los Angeles Dodgers,2,7,+121,-139,23 Jul 2016 23:15,
Boston Red Sox,Minnesota Twins,9,11,-238,+202,23 Jul 2016 23:10,
Cincinnati Reds,Arizona Diamondbacks,6,1,+110,-127,23 Jul 2016 23:10,
