team1,team2,score1,score2,odds1,odds2,datetime,notes
Chicago Cubs,Cincinnati Reds,10,13,-250,+214,17 Aug 2017 18:20,
Houston Astros,Arizona Diamondbacks,0,4,-122,+106,17 Aug 2017 18:10,
Minnesota Twins,Cleveland Indians,3,9,+149,-167,17 Aug 2017 17:10,
Los Angeles Dodgers,Chicago White Sox,5,4,-312,+264,17 Aug 2017 02:10,
Colorado Rockies,Atlanta Braves,17,2,-185,+163,17 Aug 2017 00:40,
Houston Astros,Arizona Diamondbacks,9,5,-167,+148,17 Aug 2017 00:10,
Chicago Cubs,Cincinnati Reds,7,6,-233,+200,17 Aug 2017 00:05,
Texas Rangers,Detroit Tigers,12,6,-185,+163,17 Aug 2017 00:05,
Boston Red Sox,St.Louis Cardinals,5,4,-164,+144,16 Aug 2017 23:10,
New York Mets,New York Yankees,3,5,+141,-159,16 Aug 2017 23:10,
Toronto Blue Jays,Tampa Bay Rays,3,2,-135,+119,16 Aug 2017 23:07,
San Diego Padres,Philadelphia Phillies,3,0,-147,+129,16 Aug 2017 19:40,
Seattle Mariners,Baltimore Orioles,7,6,-120,+104,16 Aug 2017 19:40,
Oakland Athletics,Kansas City Royals,6,7,+108,-125,16 Aug 2017 19:35,
Milwaukee Brewers,Pittsburgh Pirates,7,6,-128,+112,16 Aug 2017 18:10,
Miami Marlins,San Francisco Giants,8,1,-185,+164,16 Aug 2017 17:10,
Washington Nationals,Los Angeles Angels,2,3,-133,+117,16 Aug 2017 17:05,
Los Angeles Dodgers,Chicago White Sox,6,1,-370,+308,16 Aug 2017 02:10,
San Diego Padres,Philadelphia Phillies,8,4,-169,+149,16 Aug 2017 02:10,
Seattle Mariners,Baltimore Orioles,3,1,-111,-102,16 Aug 2017 02:10,
Oakland Athletics,Kansas City Royals,10,8,+110,-127,16 Aug 2017 02:05,
Colorado Rockies,Atlanta Braves,3,4,-196,+169,16 Aug 2017 00:40,
Minnesota Twins,Cleveland Indians,1,8,+143,-161,16 Aug 2017 00:10,
Chicago Cubs,Cincinnati Reds,1,2,-161,+142,16 Aug 2017 00:05,
Texas Rangers,Detroit Tigers,10,4,-108,-106,16 Aug 2017 00:05,
Milwaukee Brewers,Pittsburgh Pirates,3,1,-133,+117,15 Aug 2017 23:40,
Boston Red Sox,St.Louis Cardinals,10,4,-152,+134,15 Aug 2017 23:10,
Miami Marlins,San Francisco Giants,4,9,-114,-102,15 Aug 2017 23:10,
Toronto Blue Jays,Tampa Bay Rays,4,6,-115,+100,15 Aug 2017 23:07,
New York Yankees,New York Mets,5,4,-147,+129,15 Aug 2017 23:05,
Washington Nationals,Los Angeles Angels,3,1,-108,-108,15 Aug 2017 23:05,
Arizona Diamondbacks,Houston Astros,4,9,-104,-111,15 Aug 2017 19:40,
San Diego Padres,Philadelphia Phillies,7,4,-119,+106,15 Aug 2017 02:10,
Seattle Mariners,Baltimore Orioles,3,11,+104,-119,15 Aug 2017 02:10,
Oakland Athletics,Kansas City Royals,2,6,-105,-108,15 Aug 2017 02:05,
Arizona Diamondbacks,Houston Astros,2,0,-167,+147,15 Aug 2017 01:40,
Colorado Rockies,Atlanta Braves,3,0,-125,+108,15 Aug 2017 00:40,
Chicago Cubs,Cincinnati Reds,15,5,-222,+191,15 Aug 2017 00:05,
Texas Rangers,Detroit Tigers,6,2,-116,+100,15 Aug 2017 00:05,
Miami Marlins,San Francisco Giants,8,3,-154,+137,14 Aug 2017 23:10,
Toronto Blue Jays,Tampa Bay Rays,2,1,-108,-109,14 Aug 2017 23:07,
New York Yankees,New York Mets,4,2,-182,+162,14 Aug 2017 23:05,
Boston Red Sox,Cleveland Indians,3,7,+102,-118,14 Aug 2017 22:10,
New York Yankees,Boston Red Sox,2,3,+140,-159,14 Aug 2017 00:05,
Washington Nationals,San Francisco Giants,6,2,-278,+236,13 Aug 2017 23:05,
Arizona Diamondbacks,Chicago Cubs,2,7,-108,-106,13 Aug 2017 20:10,
Los Angeles Dodgers,San Diego Padres,6,4,-294,+246,13 Aug 2017 20:10,
Seattle Mariners,Los Angeles Angels,2,4,-133,+117,13 Aug 2017 20:10,
Oakland Athletics,Baltimore Orioles,9,3,-104,-110,13 Aug 2017 20:05,
Texas Rangers,Houston Astros,1,2,+123,-141,13 Aug 2017 19:05,
St.Louis Cardinals,Atlanta Braves,3,6,-189,+167,13 Aug 2017 18:15,
Chicago White Sox,Kansas City Royals,6,14,+121,-139,13 Aug 2017 18:10,
Milwaukee Brewers,Cincinnati Reds,7,4,-118,+102,13 Aug 2017 18:10,
Philadelphia Phillies,New York Mets,2,6,-105,-109,13 Aug 2017 17:35,
Detroit Tigers,Minnesota Twins,4,6,+108,-123,13 Aug 2017 17:10,
Miami Marlins,Colorado Rockies,5,3,-105,-109,13 Aug 2017 17:10,
Tampa Bay Rays,Cleveland Indians,3,4,+152,-172,13 Aug 2017 17:10,
Toronto Blue Jays,Pittsburgh Pirates,7,1,-119,+104,13 Aug 2017 17:07,
Washington Nationals,San Francisco Giants,2,4,-145,+134,13 Aug 2017 17:05,
Los Angeles Dodgers,San Diego Padres,6,3,-250,+215,13 Aug 2017 01:10,
Seattle Mariners,Los Angeles Angels,3,6,-149,+129,13 Aug 2017 01:10,
Oakland Athletics,Baltimore Orioles,5,12,-103,-112,13 Aug 2017 01:05,
Arizona Diamondbacks,Chicago Cubs,6,2,-114,-101,13 Aug 2017 00:10,
Texas Rangers,Houston Astros,8,3,+100,-114,13 Aug 2017 00:05,
St.Louis Cardinals,Atlanta Braves,6,5,-238,+204,12 Aug 2017 23:15,
Chicago White Sox,Kansas City Royals,4,5,+131,-149,12 Aug 2017 23:10,
Miami Marlins,Colorado Rockies,4,3,-102,-111,12 Aug 2017 23:10,
Milwaukee Brewers,Cincinnati Reds,6,5,-167,+149,12 Aug 2017 23:10,
Philadelphia Phillies,New York Mets,3,1,-147,+129,12 Aug 2017 23:05,
Washington Nationals,San Francisco Giants,3,1,-127,+110,12 Aug 2017 23:05,
Detroit Tigers,Minnesota Twins,12,11,+106,-123,12 Aug 2017 22:10,
Tampa Bay Rays,Cleveland Indians,0,3,-159,+139,12 Aug 2017 22:10,
New York Yankees,Boston Red Sox,5,10,-167,+148,12 Aug 2017 20:05,
Toronto Blue Jays,Pittsburgh Pirates,7,2,+102,-118,12 Aug 2017 17:07,
Los Angeles Dodgers,San Diego Padres,3,4,-286,+242,12 Aug 2017 02:10,
Seattle Mariners,Los Angeles Angels,5,6,-130,+114,12 Aug 2017 02:10,
Oakland Athletics,Baltimore Orioles,5,4,+102,-118,12 Aug 2017 02:05,
Arizona Diamondbacks,Chicago Cubs,3,8,-118,+102,12 Aug 2017 01:40,
St.Louis Cardinals,Atlanta Braves,8,5,-164,+144,12 Aug 2017 00:15,
Chicago White Sox,Kansas City Royals,6,3,+110,-127,12 Aug 2017 00:10,
Milwaukee Brewers,Cincinnati Reds,10,11,-189,+165,12 Aug 2017 00:10,
Texas Rangers,Houston Astros,6,4,+102,-118,12 Aug 2017 00:05,
Detroit Tigers,Minnesota Twins,4,9,-105,-110,11 Aug 2017 23:10,
Miami Marlins,Colorado Rockies,6,3,+100,-116,11 Aug 2017 23:10,
Tampa Bay Rays,Cleveland Indians,0,5,+108,-125,11 Aug 2017 23:10,
Toronto Blue Jays,Pittsburgh Pirates,2,4,-145,+125,11 Aug 2017 23:07,
New York Yankees,Boston Red Sox,5,4,-130,+112,11 Aug 2017 23:05,
Philadelphia Phillies,New York Mets,6,7,-111,-103,11 Aug 2017 23:05,
Seattle Mariners,Los Angeles Angels,3,6,-189,+164,11 Aug 2017 02:10,
Oakland Athletics,Baltimore Orioles,2,7,-105,-109,11 Aug 2017 02:05,
Arizona Diamondbacks,Los Angeles Dodgers,6,8,+154,-175,11 Aug 2017 01:40,
Chicago White Sox,Houston Astros,3,2,+141,-159,11 Aug 2017 00:10,
Milwaukee Brewers,Minnesota Twins,2,7,-156,+137,11 Aug 2017 00:10,
St.Louis Cardinals,Kansas City Royals,8,6,-152,+131,10 Aug 2017 23:15,
Tampa Bay Rays,Cleveland Indians,4,1,+119,-135,10 Aug 2017 23:10,
Toronto Blue Jays,New York Yankees,4,0,+131,-149,10 Aug 2017 23:07,
Philadelphia Phillies,New York Mets,0,10,+139,-156,10 Aug 2017 23:05,
Washington Nationals,Miami Marlins,3,2,-154,+136,10 Aug 2017 23:05,
Detroit Tigers,Pittsburgh Pirates,5,7,+145,-164,10 Aug 2017 17:10,
Cincinnati Reds,San Diego Padres,10,3,-147,+127,10 Aug 2017 16:35,
Arizona Diamondbacks,Los Angeles Dodgers,2,3,-104,-110,10 Aug 2017 01:40,
St.Louis Cardinals,Kansas City Royals,8,5,-145,+125,10 Aug 2017 00:15,
Chicago White Sox,Houston Astros,7,1,+192,-222,10 Aug 2017 00:10,
Milwaukee Brewers,Minnesota Twins,0,4,-156,+138,10 Aug 2017 00:10,
Atlanta Braves,Philadelphia Phillies,2,3,-156,+137,09 Aug 2017 23:35,
Cincinnati Reds,San Diego Padres,8,3,-123,+108,09 Aug 2017 23:10,
Detroit Tigers,Pittsburgh Pirates,10,0,-114,-101,09 Aug 2017 23:10,
Tampa Bay Rays,Boston Red Sox,2,8,-101,-114,09 Aug 2017 23:10,
Toronto Blue Jays,New York Yankees,5,11,+167,-192,09 Aug 2017 23:07,
Washington Nationals,Miami Marlins,10,1,-169,+150,09 Aug 2017 23:05,
San Francisco Giants,Chicago Cubs,3,1,-123,+108,09 Aug 2017 19:45,
Los Angeles Angels,Baltimore Orioles,5,1,+117,-133,09 Aug 2017 19:37,
Oakland Athletics,Seattle Mariners,3,6,-111,-103,09 Aug 2017 19:35,
Cleveland Indians,Colorado Rockies,2,3,-185,+163,09 Aug 2017 16:10,
New York Mets,Texas Rangers,1,5,-115,+100,09 Aug 2017 16:10,
San Francisco Giants,Chicago Cubs,6,3,+175,-200,09 Aug 2017 02:15,
Los Angeles Angels,Baltimore Orioles,3,2,-120,+104,09 Aug 2017 02:07,
Oakland Athletics,Seattle Mariners,6,7,+104,-119,09 Aug 2017 02:05,
Arizona Diamondbacks,Los Angeles Dodgers,6,3,+110,-127,09 Aug 2017 01:40,
Kansas City Royals,St.Louis Cardinals,3,10,+112,-130,09 Aug 2017 00:15,
Chicago White Sox,Houston Astros,8,5,+220,-256,09 Aug 2017 00:10,
Minnesota Twins,Milwaukee Brewers,11,4,-143,+125,09 Aug 2017 00:10,
Atlanta Braves,Philadelphia Phillies,2,5,-175,+156,08 Aug 2017 23:35,
Cincinnati Reds,San Diego Padres,3,7,-137,+120,08 Aug 2017 23:10,
Cleveland Indians,Colorado Rockies,4,1,-263,+227,08 Aug 2017 23:10,
New York Mets,Texas Rangers,5,4,-105,-110,08 Aug 2017 23:10,
Tampa Bay Rays,Boston Red Sox,0,2,+186,-217,08 Aug 2017 23:10,
Toronto Blue Jays,New York Yankees,4,2,-139,+120,08 Aug 2017 23:07,
Pittsburgh Pirates,Detroit Tigers,6,3,-169,+150,08 Aug 2017 23:05,
Washington Nationals,Miami Marlins,3,7,-145,+127,08 Aug 2017 23:05,
San Francisco Giants,Chicago Cubs,3,5,+161,-185,08 Aug 2017 02:08,
Los Angeles Angels,Baltimore Orioles,2,6,-143,+125,08 Aug 2017 02:07,
Kansas City Royals,St.Louis Cardinals,3,11,+106,-123,08 Aug 2017 00:15,
Minnesota Twins,Milwaukee Brewers,5,4,-105,-110,08 Aug 2017 00:10,
Cincinnati Reds,San Diego Padres,11,3,-132,+116,07 Aug 2017 23:10,
Pittsburgh Pirates,Detroit Tigers,3,0,-172,+152,07 Aug 2017 23:05,
Washington Nationals,Miami Marlins,3,2,-323,+268,07 Aug 2017 23:05,
New York Mets,Los Angeles Dodgers,0,8,+142,-164,07 Aug 2017 00:00,
Kansas City Royals,Seattle Mariners,9,1,-103,-110,06 Aug 2017 20:15,
San Francisco Giants,Arizona Diamondbacks,6,3,-106,-109,06 Aug 2017 20:05,
Los Angeles Angels,Oakland Athletics,10,11,-133,+117,06 Aug 2017 19:37,
Colorado Rockies,Philadelphia Phillies,2,3,-110,-104,06 Aug 2017 19:10,
Chicago Cubs,Washington Nationals,4,9,-200,+174,06 Aug 2017 18:20,
Kansas City Royals,Seattle Mariners,7,8,-133,+119,06 Aug 2017 18:15,
Houston Astros,Toronto Blue Jays,7,6,-110,-104,06 Aug 2017 18:10,
Minnesota Twins,Texas Rangers,6,5,-139,+123,06 Aug 2017 18:10,
Atlanta Braves,Miami Marlins,1,4,-141,+123,06 Aug 2017 17:35,
Baltimore Orioles,Detroit Tigers,12,3,-156,+137,06 Aug 2017 17:35,
Boston Red Sox,Chicago White Sox,6,3,-222,+190,06 Aug 2017 17:35,
Pittsburgh Pirates,San Diego Padres,5,4,-189,+165,06 Aug 2017 17:35,
Cincinnati Reds,St.Louis Cardinals,4,13,-119,+104,06 Aug 2017 17:10,
Cleveland Indians,New York Yankees,1,8,-118,+102,06 Aug 2017 17:10,
Tampa Bay Rays,Milwaukee Brewers,2,1,-169,+150,06 Aug 2017 17:10,
Los Angeles Angels,Oakland Athletics,0,5,-172,+152,06 Aug 2017 01:07,
San Francisco Giants,Arizona Diamondbacks,5,4,+135,-154,06 Aug 2017 01:05,
Colorado Rockies,Philadelphia Phillies,8,5,-204,+175,06 Aug 2017 00:10,
Atlanta Braves,Miami Marlins,7,2,-128,+112,05 Aug 2017 23:10,
Boston Red Sox,Chicago White Sox,4,1,-323,+273,05 Aug 2017 23:10,
Cincinnati Reds,St.Louis Cardinals,1,4,-141,+123,05 Aug 2017 23:10,
Cleveland Indians,New York Yankees,1,2,-130,+112,05 Aug 2017 23:10,
Houston Astros,Toronto Blue Jays,3,4,-172,+152,05 Aug 2017 23:10,
Minnesota Twins,Texas Rangers,1,4,+114,-132,05 Aug 2017 23:10,
Baltimore Orioles,Detroit Tigers,5,2,-159,+139,05 Aug 2017 23:05,
Pittsburgh Pirates,San Diego Padres,2,5,-156,+137,05 Aug 2017 23:05,
Tampa Bay Rays,Milwaukee Brewers,0,3,-149,+129,05 Aug 2017 22:10,
New York Mets,Los Angeles Dodgers,4,7,+187,-217,05 Aug 2017 20:05,
Chicago Cubs,Washington Nationals,7,4,-164,+145,05 Aug 2017 18:20,
San Francisco Giants,Arizona Diamondbacks,1,2,-145,+127,05 Aug 2017 02:15,
Los Angeles Angels,Oakland Athletics,8,6,-132,+116,05 Aug 2017 02:07,
Colorado Rockies,Philadelphia Phillies,4,3,-159,+140,05 Aug 2017 00:40,
Kansas City Royals,Seattle Mariners,2,5,+138,-159,05 Aug 2017 00:15,
Houston Astros,Toronto Blue Jays,16,7,-164,+143,05 Aug 2017 00:10,
Minnesota Twins,Texas Rangers,8,4,-108,-108,05 Aug 2017 00:10,
Atlanta Braves,Miami Marlins,5,3,-127,+110,04 Aug 2017 23:35,
Boston Red Sox,Chicago White Sox,3,2,-222,+189,04 Aug 2017 23:10,
Cleveland Indians,New York Yankees,7,2,-118,+102,04 Aug 2017 23:10,
New York Mets,Los Angeles Dodgers,0,6,+106,-123,04 Aug 2017 23:10,
Tampa Bay Rays,Milwaukee Brewers,0,2,-159,+139,04 Aug 2017 23:10,
Baltimore Orioles,Detroit Tigers,2,5,-154,+136,04 Aug 2017 23:05,
Pittsburgh Pirates,San Diego Padres,10,6,-189,+166,04 Aug 2017 23:05,
Cincinnati Reds,St.Louis Cardinals,3,2,-119,+104,04 Aug 2017 22:40,
Chicago Cubs,Washington Nationals,2,4,-167,+146,04 Aug 2017 18:20,
San Francisco Giants,Oakland Athletics,11,2,-139,+121,04 Aug 2017 02:15,
Los Angeles Angels,Philadelphia Phillies,5,4,-175,+154,04 Aug 2017 02:07,
Kansas City Royals,Seattle Mariners,6,4,-145,+125,04 Aug 2017 00:15,
Houston Astros,Tampa Bay Rays,3,5,-135,+118,04 Aug 2017 00:10,
Minnesota Twins,Texas Rangers,1,4,-127,+110,04 Aug 2017 00:10,
Atlanta Braves,Los Angeles Dodgers,4,7,+200,-233,03 Aug 2017 23:35,
Boston Red Sox,Chicago White Sox,9,5,-294,+246,03 Aug 2017 23:10,
Cleveland Indians,New York Yankees,5,1,-185,+164,03 Aug 2017 23:10,
Baltimore Orioles,Detroit Tigers,5,7,-139,+121,03 Aug 2017 23:05,
Pittsburgh Pirates,Cincinnati Reds,6,0,-143,+125,03 Aug 2017 23:05,
Colorado Rockies,New York Mets,5,4,-175,+154,03 Aug 2017 19:10,
Chicago Cubs,Arizona Diamondbacks,8,10,-149,+129,03 Aug 2017 18:20,
Milwaukee Brewers,St.Louis Cardinals,2,1,+117,-133,03 Aug 2017 18:10,
San Francisco Giants,Oakland Athletics,1,6,-149,+131,03 Aug 2017 02:15,
Los Angeles Angels,Philadelphia Phillies,7,0,-217,+188,03 Aug 2017 02:07,
Colorado Rockies,New York Mets,5,10,-135,+118,03 Aug 2017 00:40,
Houston Astros,Tampa Bay Rays,0,3,-217,+186,03 Aug 2017 00:10,
Milwaukee Brewers,St.Louis Cardinals,4,5,-112,-102,03 Aug 2017 00:10,
Chicago Cubs,Arizona Diamondbacks,0,3,-156,+138,03 Aug 2017 00:05,
Texas Rangers,Seattle Mariners,5,1,-112,-102,03 Aug 2017 00:05,
Atlanta Braves,Los Angeles Dodgers,5,3,+152,-172,02 Aug 2017 23:35,
Miami Marlins,Washington Nationals,7,0,-109,-104,02 Aug 2017 23:10,
Baltimore Orioles,Kansas City Royals,6,0,-143,+125,02 Aug 2017 23:05,
Pittsburgh Pirates,Cincinnati Reds,2,5,-172,+152,02 Aug 2017 23:05,
San Diego Padres,Minnesota Twins,2,5,-112,-102,02 Aug 2017 19:40,
Chicago White Sox,Toronto Blue Jays,1,5,+179,-208,02 Aug 2017 18:10,
New York Yankees,Detroit Tigers,0,2,-263,+225,02 Aug 2017 17:05,
San Diego Padres,Minnesota Twins,3,0,-110,-104,02 Aug 2017 02:10,
Los Angeles Angels,Philadelphia Phillies,7,1,-125,+110,02 Aug 2017 02:07,
Oakland Athletics,San Francisco Giants,4,10,-127,+110,02 Aug 2017 02:05,
Colorado Rockies,New York Mets,5,4,-116,+100,02 Aug 2017 00:40,
Chicago White Sox,Toronto Blue Jays,4,8,+194,-227,02 Aug 2017 00:10,
Houston Astros,Tampa Bay Rays,4,6,-101,-112,02 Aug 2017 00:10,
Chicago Cubs,Arizona Diamondbacks,16,4,-189,+166,02 Aug 2017 00:05,
Texas Rangers,Seattle Mariners,7,8,-108,-105,02 Aug 2017 00:05,
Milwaukee Brewers,St.Louis Cardinals,3,2,-110,-104,01 Aug 2017 23:40,
Atlanta Braves,Los Angeles Dodgers,2,3,+159,-182,01 Aug 2017 23:35,
Boston Red Sox,Cleveland Indians,12,10,-167,+146,01 Aug 2017 23:10,
Miami Marlins,Washington Nationals,7,6,+189,-222,01 Aug 2017 23:10,
Baltimore Orioles,Kansas City Royals,7,2,-125,+108,01 Aug 2017 23:05,
New York Yankees,Detroit Tigers,3,4,-175,+154,01 Aug 2017 23:05,
Pittsburgh Pirates,Cincinnati Reds,1,9,-175,+154,01 Aug 2017 23:05,
Oakland Athletics,San Francisco Giants,8,5,-145,+127,01 Aug 2017 02:05,
Chicago White Sox,Toronto Blue Jays,7,6,+165,-189,01 Aug 2017 00:10,
Houston Astros,Tampa Bay Rays,14,7,-145,+127,01 Aug 2017 00:10,
Texas Rangers,Seattle Mariners,4,6,-110,-104,01 Aug 2017 00:05,
Boston Red Sox,Cleveland Indians,6,2,+112,-128,31 Jul 2017 23:10,
Miami Marlins,Washington Nationals,0,1,+116,-132,31 Jul 2017 23:10,
Baltimore Orioles,Kansas City Royals,2,1,-106,-110,31 Jul 2017 23:05,
New York Yankees,Detroit Tigers,7,3,-233,+199,31 Jul 2017 23:05,
Philadelphia Phillies,Atlanta Braves,7,6,-106,-109,31 Jul 2017 16:35,
Los Angeles Dodgers,San Francisco Giants,3,2,-161,+142,31 Jul 2017 00:05,
Washington Nationals,Colorado Rockies,3,1,-105,-106,30 Jul 2017 23:40,
San Diego Padres,Pittsburgh Pirates,1,7,+140,-161,30 Jul 2017 20:40,
Seattle Mariners,New York Mets,9,1,-238,+204,30 Jul 2017 20:10,
Oakland Athletics,Minnesota Twins,6,5,-141,+122,30 Jul 2017 20:05,
Texas Rangers,Baltimore Orioles,6,10,-114,-101,30 Jul 2017 19:05,
St.Louis Cardinals,Arizona Diamondbacks,3,2,-125,+110,30 Jul 2017 18:15,
Chicago White Sox,Cleveland Indians,3,1,+129,-147,30 Jul 2017 18:10,
Milwaukee Brewers,Chicago Cubs,2,4,-114,-102,30 Jul 2017 18:10,
Boston Red Sox,Kansas City Royals,3,5,-179,+156,30 Jul 2017 17:35,
Philadelphia Phillies,Atlanta Braves,2,1,-137,+120,30 Jul 2017 17:35,
Washington Nationals,Colorado Rockies,6,10,-127,+116,30 Jul 2017 17:35,
Detroit Tigers,Houston Astros,13,1,+104,-119,30 Jul 2017 17:10,
Miami Marlins,Cincinnati Reds,4,6,+102,-119,30 Jul 2017 17:10,
Toronto Blue Jays,Los Angeles Angels,11,10,-115,+100,30 Jul 2017 17:07,
New York Yankees,Tampa Bay Rays,3,5,-159,+141,30 Jul 2017 17:05,
Oakland Athletics,Minnesota Twins,5,4,-103,-111,30 Jul 2017 01:05,
San Diego Padres,Pittsburgh Pirates,4,2,+100,-116,30 Jul 2017 00:40,
Texas Rangers,Baltimore Orioles,0,4,+102,-116,30 Jul 2017 00:05,
St.Louis Cardinals,Arizona Diamondbacks,1,7,+102,-116,29 Jul 2017 23:15,
Boston Red Sox,Kansas City Royals,9,8,-154,+135,29 Jul 2017 23:10,
Chicago White Sox,Cleveland Indians,4,5,+266,-323,29 Jul 2017 23:10,
Miami Marlins,Cincinnati Reds,7,3,-145,+127,29 Jul 2017 23:10,
Milwaukee Brewers,Chicago Cubs,1,2,+156,-179,29 Jul 2017 23:10,
Philadelphia Phillies,Atlanta Braves,4,3,-109,-105,29 Jul 2017 23:05,
Washington Nationals,Colorado Rockies,2,4,-145,+127,29 Jul 2017 23:05,
Detroit Tigers,Houston Astros,5,3,+102,-118,29 Jul 2017 22:10,
Seattle Mariners,New York Mets,3,2,+112,-128,29 Jul 2017 20:10,
Los Angeles Dodgers,San Francisco Giants,2,1,-312,+263,29 Jul 2017 20:05,
Toronto Blue Jays,Los Angeles Angels,5,6,-118,+102,29 Jul 2017 17:07,
New York Yankees,Tampa Bay Rays,5,4,-164,+145,29 Jul 2017 17:05,
Los Angeles Dodgers,San Francisco Giants,6,4,-312,+261,29 Jul 2017 02:10,
San Diego Padres,Pittsburgh Pirates,3,2,+143,-159,29 Jul 2017 02:10,
Seattle Mariners,New York Mets,5,7,-161,+143,29 Jul 2017 02:10,
Oakland Athletics,Minnesota Twins,3,6,-106,-106,29 Jul 2017 02:05,
St.Louis Cardinals,Arizona Diamondbacks,1,0,-130,+114,29 Jul 2017 00:15,
Chicago White Sox,Cleveland Indians,3,9,+218,-256,29 Jul 2017 00:10,
Milwaukee Brewers,Chicago Cubs,2,1,+124,-141,29 Jul 2017 00:10,
Texas Rangers,Baltimore Orioles,8,2,-139,+122,29 Jul 2017 00:05,
Boston Red Sox,Kansas City Royals,2,4,-156,+139,28 Jul 2017 23:10,
Detroit Tigers,Houston Astros,5,6,+142,-164,28 Jul 2017 23:10,
Miami Marlins,Cincinnati Reds,7,4,-122,+106,28 Jul 2017 23:10,
Toronto Blue Jays,Los Angeles Angels,2,7,-147,+129,28 Jul 2017 23:07,
New York Yankees,Tampa Bay Rays,6,1,-200,+173,28 Jul 2017 23:05,
Philadelphia Phillies,Atlanta Braves,10,3,+125,-143,28 Jul 2017 23:05,
San Diego Padres,New York Mets,7,5,+104,-119,28 Jul 2017 01:10,
Chicago White Sox,Chicago Cubs,3,6,+225,-263,28 Jul 2017 00:10,
St.Louis Cardinals,Arizona Diamondbacks,0,4,+100,-115,27 Jul 2017 23:15,
Miami Marlins,Cincinnati Reds,4,1,-133,+117,27 Jul 2017 23:10,
New York Yankees,Tampa Bay Rays,6,5,-130,+112,27 Jul 2017 23:05,
Toronto Blue Jays,Oakland Athletics,8,4,-192,+167,27 Jul 2017 16:37,
Cleveland Indians,Los Angeles Angels,2,1,-154,+136,27 Jul 2017 16:10,
Washington Nationals,Milwaukee Brewers,15,2,-294,+244,27 Jul 2017 16:05,
Los Angeles Dodgers,Minnesota Twins,6,5,-233,+198,27 Jul 2017 02:10,
San Diego Padres,New York Mets,6,3,-109,-105,27 Jul 2017 02:10,
St.Louis Cardinals,Colorado Rockies,10,5,-175,+154,27 Jul 2017 00:15,
Chicago White Sox,Chicago Cubs,3,8,+236,-278,27 Jul 2017 00:10,
Texas Rangers,Miami Marlins,10,22,-227,+197,27 Jul 2017 00:05,
Cleveland Indians,Los Angeles Angels,10,4,-227,+193,26 Jul 2017 23:10,
Detroit Tigers,Kansas City Royals,2,16,-114,-101,26 Jul 2017 23:10,
Toronto Blue Jays,Oakland Athletics,3,2,-161,+142,26 Jul 2017 23:07,
Philadelphia Phillies,Houston Astros,9,0,-108,-106,26 Jul 2017 23:05,
Washington Nationals,Milwaukee Brewers,8,5,-128,+112,26 Jul 2017 23:05,
San Francisco Giants,Pittsburgh Pirates,2,1,-154,+137,26 Jul 2017 19:45,
Arizona Diamondbacks,Atlanta Braves,10,3,-208,+181,26 Jul 2017 19:40,
Seattle Mariners,Boston Red Sox,0,4,+181,-213,26 Jul 2017 19:40,
New York Yankees,Cincinnati Reds,9,5,-250,+213,26 Jul 2017 17:05,
Tampa Bay Rays,Baltimore Orioles,5,1,-149,+131,26 Jul 2017 16:10,
San Francisco Giants,Pittsburgh Pirates,11,3,-111,-102,26 Jul 2017 02:15,
Los Angeles Dodgers,Minnesota Twins,6,2,-192,+170,26 Jul 2017 02:10,
San Diego Padres,New York Mets,5,6,+119,-135,26 Jul 2017 02:10,
Seattle Mariners,Boston Red Sox,6,5,-104,-110,26 Jul 2017 02:10,
Arizona Diamondbacks,Atlanta Braves,3,8,-156,+136,26 Jul 2017 01:40,
St.Louis Cardinals,Colorado Rockies,3,2,-123,+106,26 Jul 2017 00:15,
Texas Rangers,Miami Marlins,10,4,-154,+136,26 Jul 2017 00:05,
Cleveland Indians,Los Angeles Angels,11,7,-167,+148,25 Jul 2017 23:10,
Detroit Tigers,Kansas City Royals,1,3,-127,+110,25 Jul 2017 23:10,
Tampa Bay Rays,Baltimore Orioles,5,4,-123,+106,25 Jul 2017 23:10,
Toronto Blue Jays,Oakland Athletics,4,1,-112,-102,25 Jul 2017 23:07,
New York Yankees,Cincinnati Reds,4,2,-167,+148,25 Jul 2017 23:05,
Philadelphia Phillies,Houston Astros,0,5,+138,-156,25 Jul 2017 23:05,
Washington Nationals,Milwaukee Brewers,0,8,-130,+114,25 Jul 2017 23:05,
Chicago Cubs,Chicago White Sox,7,2,-213,+181,25 Jul 2017 18:20,
San Francisco Giants,Pittsburgh Pirates,3,10,+135,-154,25 Jul 2017 02:15,
Los Angeles Dodgers,Minnesota Twins,6,4,-270,+234,25 Jul 2017 02:10,
San Diego Padres,New York Mets,3,5,+139,-156,25 Jul 2017 02:10,
Seattle Mariners,Boston Red Sox,4,0,-152,+135,25 Jul 2017 02:10,
Arizona Diamondbacks,Atlanta Braves,10,2,-222,+191,25 Jul 2017 01:40,
St.Louis Cardinals,Colorado Rockies,8,2,-141,+123,25 Jul 2017 00:08,
Texas Rangers,Miami Marlins,0,4,-145,+127,25 Jul 2017 00:05,
Cleveland Indians,Cincinnati Reds,6,2,-192,+167,24 Jul 2017 23:10,
Detroit Tigers,Kansas City Royals,3,5,-141,+124,24 Jul 2017 23:10,
Tampa Bay Rays,Baltimore Orioles,0,5,-109,-106,24 Jul 2017 23:10,
Toronto Blue Jays,Oakland Athletics,4,2,-164,+145,24 Jul 2017 23:07,
