team1,team2,score1,score2,odds1,odds2,datetime,notes
Baltimore Orioles,Colorado Rockies,3,6,-179,+156,16 Aug 2013 23:05,
Philadelphia Phillies,Los Angeles Dodgers,0,4,-101,-115,16 Aug 2013 23:05,
Pittsburgh Pirates,Arizona Diamondbacks,6,2,-154,+136,16 Aug 2013 23:05,
Chicago Cubs,St.Louis Cardinals,7,0,+117,-133,16 Aug 2013 20:05,
Detroit Tigers,Kansas City Royals,1,2,-222,+195,16 Aug 2013 17:08,
San Diego Padres,New York Mets,1,4,-149,+131,16 Aug 2013 02:10,
Milwaukee Brewers,Cincinnati Reds,1,2,+125,-141,16 Aug 2013 00:10,
Minnesota Twins,Chicago White Sox,4,3,-135,+120,16 Aug 2013 00:10,
Tampa Bay Rays,Seattle Mariners,7,1,-208,+183,15 Aug 2013 23:10,
Detroit Tigers,Kansas City Royals,4,1,-179,+156,15 Aug 2013 23:08,
Toronto Blue Jays,Boston Red Sox,2,1,+108,-123,15 Aug 2013 23:07,
Washington Nationals,San Francisco Giants,3,4,-164,+145,15 Aug 2013 20:05,
Oakland Athletics,Houston Astros,5,0,-250,+214,15 Aug 2013 19:35,
St.Louis Cardinals,Pittsburgh Pirates,6,5,-122,+106,15 Aug 2013 17:45,
New York Yankees,Los Angeles Angels,4,8,-114,-102,15 Aug 2013 17:05,
Los Angeles Dodgers,New York Mets,5,4,-179,+156,15 Aug 2013 02:10,
Oakland Athletics,Houston Astros,1,2,-256,+221,15 Aug 2013 02:05,
St.Louis Cardinals,Pittsburgh Pirates,1,5,-123,+108,15 Aug 2013 00:15,
Texas Rangers,Milwaukee Brewers,5,4,-244,+206,15 Aug 2013 00:05,
Atlanta Braves,Philadelphia Phillies,6,3,-213,+184,14 Aug 2013 23:10,
Tampa Bay Rays,Seattle Mariners,5,4,-278,+235,14 Aug 2013 23:10,
Toronto Blue Jays,Boston Red Sox,4,3,+125,-149,14 Aug 2013 23:07,
New York Yankees,Los Angeles Angels,11,3,-128,+112,14 Aug 2013 23:05,
Washington Nationals,San Francisco Giants,6,5,-149,+131,14 Aug 2013 23:05,
Arizona Diamondbacks,Baltimore Orioles,5,4,-127,+110,14 Aug 2013 19:40,
Colorado Rockies,San Diego Padres,4,2,-143,+125,14 Aug 2013 19:10,
Chicago Cubs,Cincinnati Reds,0,5,+125,-141,14 Aug 2013 18:20,
Chicago White Sox,Detroit Tigers,4,6,+152,-172,14 Aug 2013 18:10,
Kansas City Royals,Miami Marlins,2,5,-233,+204,14 Aug 2013 18:10,
Minnesota Twins,Cleveland Indians,8,9,-109,-106,14 Aug 2013 17:10,
Los Angeles Dodgers,New York Mets,4,2,-125,+108,14 Aug 2013 02:10,
Oakland Athletics,Houston Astros,4,5,-270,+231,14 Aug 2013 02:05,
Arizona Diamondbacks,Baltimore Orioles,4,3,-101,-114,14 Aug 2013 01:40,
Colorado Rockies,San Diego Padres,5,7,-125,+110,14 Aug 2013 00:40,
St.Louis Cardinals,Pittsburgh Pirates,4,3,-175,+154,14 Aug 2013 00:15,
Chicago White Sox,Detroit Tigers,4,3,+173,-196,14 Aug 2013 00:10,
Kansas City Royals,Miami Marlins,0,1,-143,+125,14 Aug 2013 00:10,
Minnesota Twins,Cleveland Indians,2,5,-122,+106,14 Aug 2013 00:10,
Chicago Cubs,Cincinnati Reds,4,6,+125,-143,14 Aug 2013 00:05,
Texas Rangers,Milwaukee Brewers,1,5,-200,+175,14 Aug 2013 00:05,
Atlanta Braves,Philadelphia Phillies,3,1,-263,+227,13 Aug 2013 23:10,
Tampa Bay Rays,Seattle Mariners,4,5,-185,+162,13 Aug 2013 23:10,
Toronto Blue Jays,Boston Red Sox,2,4,+114,-130,13 Aug 2013 23:07,
New York Yankees,Los Angeles Angels,14,7,-152,+133,13 Aug 2013 23:05,
Washington Nationals,San Francisco Giants,4,2,-130,+114,13 Aug 2013 23:05,
Los Angeles Dodgers,New York Mets,4,2,-196,+171,13 Aug 2013 02:10,
Arizona Diamondbacks,Baltimore Orioles,7,6,-111,-103,13 Aug 2013 01:40,
Colorado Rockies,San Diego Padres,14,2,-172,+152,13 Aug 2013 00:40,
Chicago White Sox,Detroit Tigers,6,2,+110,-127,13 Aug 2013 00:10,
Kansas City Royals,Miami Marlins,6,2,-213,+185,13 Aug 2013 00:10,
Minnesota Twins,Cleveland Indians,3,0,+108,-123,13 Aug 2013 00:10,
Chicago Cubs,Cincinnati Reds,0,2,+129,-147,13 Aug 2013 00:05,
Atlanta Braves,Philadelphia Phillies,1,5,-175,+152,12 Aug 2013 23:10,
New York Yankees,Los Angeles Angels,2,1,-175,+154,12 Aug 2013 23:05,
Houston Astros,Texas Rangers,1,2,+197,-227,12 Aug 2013 18:10,
Toronto Blue Jays,Oakland Athletics,1,5,+104,-118,12 Aug 2013 16:37,
Los Angeles Dodgers,Tampa Bay Rays,8,2,-182,+160,12 Aug 2013 00:05,
Washington Nationals,Philadelphia Phillies,6,0,-227,+196,11 Aug 2013 21:05,
Arizona Diamondbacks,New York Mets,5,9,-137,+120,11 Aug 2013 20:10,
Colorado Rockies,Pittsburgh Pirates,3,2,+114,-130,11 Aug 2013 20:10,
Seattle Mariners,Milwaukee Brewers,2,0,-200,+175,11 Aug 2013 20:10,
San Francisco Giants,Baltimore Orioles,2,10,-116,+100,11 Aug 2013 20:05,
St.Louis Cardinals,Chicago Cubs,8,4,-175,+154,11 Aug 2013 18:15,
Chicago White Sox,Minnesota Twins,2,5,-141,+123,11 Aug 2013 18:10,
Houston Astros,Texas Rangers,1,6,+154,-175,11 Aug 2013 18:10,
Kansas City Royals,Boston Red Sox,4,3,-106,-110,11 Aug 2013 18:10,
Atlanta Braves,Miami Marlins,9,4,-233,+200,11 Aug 2013 17:35,
Cincinnati Reds,San Diego Padres,3,2,-185,+162,11 Aug 2013 17:10,
Toronto Blue Jays,Oakland Athletics,4,6,-115,-101,11 Aug 2013 17:07,
Cleveland Indians,Los Angeles Angels,6,5,-189,+166,11 Aug 2013 17:05,
New York Yankees,Detroit Tigers,5,4,+149,-169,11 Aug 2013 17:05,
Seattle Mariners,Milwaukee Brewers,0,10,-169,+150,11 Aug 2013 01:10,
Arizona Diamondbacks,New York Mets,1,4,-164,+146,11 Aug 2013 00:10,
Colorado Rockies,Pittsburgh Pirates,6,4,+123,-139,11 Aug 2013 00:10,
St.Louis Cardinals,Chicago Cubs,5,6,-204,+177,10 Aug 2013 23:15,
Atlanta Braves,Miami Marlins,0,1,-213,+186,10 Aug 2013 23:10,
Cincinnati Reds,San Diego Padres,1,3,-196,+173,10 Aug 2013 23:10,
Houston Astros,Texas Rangers,4,5,+193,-222,10 Aug 2013 23:10,
Kansas City Royals,Boston Red Sox,3,5,+123,-139,10 Aug 2013 23:10,
Cleveland Indians,Los Angeles Angels,2,7,-111,-103,10 Aug 2013 23:05,
Washington Nationals,Philadelphia Phillies,8,5,-101,-115,10 Aug 2013 23:05,
Chicago White Sox,Minnesota Twins,5,4,-119,+104,10 Aug 2013 20:05,
Los Angeles Dodgers,Tampa Bay Rays,5,0,-145,+127,10 Aug 2013 20:05,
San Francisco Giants,Baltimore Orioles,3,2,+110,-125,10 Aug 2013 20:05,
Toronto Blue Jays,Oakland Athletics,5,4,-119,+104,10 Aug 2013 17:07,
New York Yankees,Detroit Tigers,3,9,+144,-164,10 Aug 2013 17:05,
San Francisco Giants,Baltimore Orioles,2,5,+120,-135,10 Aug 2013 02:15,
Los Angeles Dodgers,Tampa Bay Rays,7,6,+129,-147,10 Aug 2013 02:10,
Seattle Mariners,Milwaukee Brewers,5,10,-132,+116,10 Aug 2013 02:10,
Arizona Diamondbacks,New York Mets,5,4,-208,+179,10 Aug 2013 01:40,
Colorado Rockies,Pittsburgh Pirates,10,1,+127,-145,10 Aug 2013 00:40,
St.Louis Cardinals,Chicago Cubs,0,3,-222,+193,10 Aug 2013 00:15,
Chicago White Sox,Minnesota Twins,2,3,-137,+124,10 Aug 2013 00:10,
Houston Astros,Texas Rangers,5,9,+167,-189,10 Aug 2013 00:10,
Kansas City Royals,Boston Red Sox,9,6,-106,-109,10 Aug 2013 00:10,
Atlanta Braves,Miami Marlins,5,0,-192,+169,09 Aug 2013 23:30,
Cincinnati Reds,San Diego Padres,7,2,-179,+156,09 Aug 2013 23:10,
Toronto Blue Jays,Oakland Athletics,6,14,-102,-114,09 Aug 2013 23:07,
Cleveland Indians,Los Angeles Angels,2,5,-118,+102,09 Aug 2013 23:05,
New York Yankees,Detroit Tigers,4,3,-109,-106,09 Aug 2013 23:05,
Washington Nationals,Philadelphia Phillies,9,2,-169,+152,09 Aug 2013 23:05,
Chicago White Sox,Minnesota Twins,5,7,-133,+121,09 Aug 2013 18:10,
St.Louis Cardinals,Los Angeles Dodgers,1,5,-105,-106,09 Aug 2013 00:15,
Kansas City Royals,Boston Red Sox,5,1,+100,-116,09 Aug 2013 00:10,
Cleveland Indians,Detroit Tigers,3,10,+142,-161,08 Aug 2013 23:05,
San Francisco Giants,Milwaukee Brewers,4,1,-169,+150,08 Aug 2013 19:45,
Philadelphia Phillies,Chicago Cubs,12,1,+104,-119,08 Aug 2013 17:05,
Pittsburgh Pirates,Miami Marlins,5,4,-133,+117,08 Aug 2013 16:35,
New York Mets,Colorado Rockies,2,1,-159,+142,08 Aug 2013 16:10,
San Francisco Giants,Milwaukee Brewers,1,6,-200,+181,08 Aug 2013 02:15,
Los Angeles Angels,Texas Rangers,3,10,+104,-120,08 Aug 2013 02:05,
Arizona Diamondbacks,Tampa Bay Rays,9,8,+112,-128,08 Aug 2013 01:40,
St.Louis Cardinals,Los Angeles Dodgers,4,13,-149,+131,08 Aug 2013 00:15,
Chicago White Sox,New York Yankees,6,5,-106,-109,08 Aug 2013 00:10,
Houston Astros,Boston Red Sox,5,7,+152,-172,08 Aug 2013 00:10,
Kansas City Royals,Minnesota Twins,5,2,-147,+133,08 Aug 2013 00:10,
New York Mets,Colorado Rockies,5,0,-159,+145,07 Aug 2013 23:10,
Cleveland Indians,Detroit Tigers,5,6,-101,-115,07 Aug 2013 23:05,
Philadelphia Phillies,Chicago Cubs,2,5,-172,+150,07 Aug 2013 23:05,
Pittsburgh Pirates,Miami Marlins,4,2,-196,+172,07 Aug 2013 23:05,
Washington Nationals,Atlanta Braves,3,6,-130,+112,07 Aug 2013 23:05,
San Diego Padres,Baltimore Orioles,3,10,+108,-125,07 Aug 2013 19:40,
Seattle Mariners,Toronto Blue Jays,9,7,-101,-115,07 Aug 2013 19:40,
Cincinnati Reds,Oakland Athletics,6,5,-125,+108,07 Aug 2013 16:35,
San Francisco Giants,Milwaukee Brewers,1,3,-175,+154,07 Aug 2013 02:15,
San Diego Padres,Baltimore Orioles,1,4,+122,-139,07 Aug 2013 02:10,
Seattle Mariners,Toronto Blue Jays,2,7,-172,+152,07 Aug 2013 02:10,
Los Angeles Angels,Texas Rangers,3,8,+145,-164,07 Aug 2013 02:05,
Arizona Diamondbacks,Tampa Bay Rays,6,1,+106,-122,07 Aug 2013 01:40,
St.Louis Cardinals,Los Angeles Dodgers,5,1,+129,-145,07 Aug 2013 00:15,
Chicago White Sox,New York Yankees,3,2,-123,+106,07 Aug 2013 00:10,
Houston Astros,Boston Red Sox,10,15,+159,-179,07 Aug 2013 00:10,
Kansas City Royals,Minnesota Twins,0,7,-189,+166,07 Aug 2013 00:10,
Cincinnati Reds,Oakland Athletics,3,1,-159,+139,06 Aug 2013 23:10,
New York Mets,Colorado Rockies,3,2,-119,+106,06 Aug 2013 23:10,
Cleveland Indians,Detroit Tigers,1,5,-108,-108,06 Aug 2013 23:05,
Philadelphia Phillies,Chicago Cubs,9,8,-118,+102,06 Aug 2013 23:05,
Pittsburgh Pirates,Miami Marlins,4,3,-196,+172,06 Aug 2013 23:05,
Washington Nationals,Atlanta Braves,1,2,-116,+100,06 Aug 2013 23:05,
San Francisco Giants,Milwaukee Brewers,4,2,-167,+150,06 Aug 2013 02:15,
Seattle Mariners,Toronto Blue Jays,1,3,-130,+118,06 Aug 2013 02:10,
Los Angeles Angels,Texas Rangers,2,5,-108,-104,06 Aug 2013 02:05,
Chicago White Sox,New York Yankees,8,1,-115,+102,06 Aug 2013 00:10,
Houston Astros,Boston Red Sox,2,0,+179,-200,06 Aug 2013 00:10,
Kansas City Royals,Minnesota Twins,13,0,-156,+142,06 Aug 2013 00:10,
Cleveland Indians,Detroit Tigers,2,4,+108,-120,05 Aug 2013 23:05,
St.Louis Cardinals,Los Angeles Dodgers,2,3,-154,+139,05 Aug 2013 23:05,
Washington Nationals,Atlanta Braves,2,3,-116,+104,05 Aug 2013 23:05,
Philadelphia Phillies,Atlanta Braves,1,4,-128,+114,05 Aug 2013 00:05,
San Diego Padres,New York Yankees,6,3,-106,-109,04 Aug 2013 20:10,
Oakland Athletics,Texas Rangers,0,4,-120,+104,04 Aug 2013 20:05,
Los Angeles Angels,Toronto Blue Jays,5,6,-133,+118,04 Aug 2013 19:35,
Chicago Cubs,Los Angeles Dodgers,0,1,+104,-120,04 Aug 2013 18:20,
Milwaukee Brewers,Washington Nationals,8,5,-116,+100,04 Aug 2013 18:10,
Minnesota Twins,Houston Astros,3,2,-175,+158,04 Aug 2013 18:10,
Tampa Bay Rays,San Francisco Giants,4,3,-208,+181,04 Aug 2013 17:40,
Baltimore Orioles,Seattle Mariners,2,3,-189,+168,04 Aug 2013 17:35,
Boston Red Sox,Arizona Diamondbacks,4,0,-208,+181,04 Aug 2013 17:35,
Pittsburgh Pirates,Colorado Rockies,5,1,-192,+170,04 Aug 2013 17:35,
Cincinnati Reds,St.Louis Cardinals,2,15,-130,+114,04 Aug 2013 17:10,
Miami Marlins,Cleveland Indians,0,2,+110,-127,04 Aug 2013 17:10,
New York Mets,Kansas City Royals,2,6,+129,-147,04 Aug 2013 17:10,
Detroit Tigers,Chicago White Sox,3,2,-208,+183,04 Aug 2013 17:08,
Los Angeles Angels,Toronto Blue Jays,7,3,-167,+149,04 Aug 2013 01:05,
San Diego Padres,New York Yankees,0,3,+102,-118,04 Aug 2013 00:40,
Boston Red Sox,Arizona Diamondbacks,5,2,-149,+133,03 Aug 2013 23:10,
Cincinnati Reds,St.Louis Cardinals,8,3,-161,+144,03 Aug 2013 23:10,
Miami Marlins,Cleveland Indians,3,4,+114,-130,03 Aug 2013 23:10,
Milwaukee Brewers,Washington Nationals,0,3,+121,-137,03 Aug 2013 23:10,
Minnesota Twins,Houston Astros,6,4,-152,+134,03 Aug 2013 23:10,
Tampa Bay Rays,San Francisco Giants,2,1,-244,+208,03 Aug 2013 23:10,
Detroit Tigers,Chicago White Sox,3,0,-263,+229,03 Aug 2013 23:08,
Baltimore Orioles,Seattle Mariners,4,8,-175,+156,03 Aug 2013 23:05,
Pittsburgh Pirates,Colorado Rockies,5,2,-208,+181,03 Aug 2013 23:05,
Chicago Cubs,Los Angeles Dodgers,0,3,-111,-104,03 Aug 2013 20:05,
Oakland Athletics,Texas Rangers,4,2,-116,+102,03 Aug 2013 20:05,
Philadelphia Phillies,Atlanta Braves,4,5,+127,-141,03 Aug 2013 20:05,
New York Mets,Kansas City Royals,3,4,+124,-137,03 Aug 2013 17:10,
San Diego Padres,New York Yankees,7,2,+104,-120,03 Aug 2013 02:10,
Los Angeles Angels,Toronto Blue Jays,7,5,-123,+108,03 Aug 2013 02:05,
Oakland Athletics,Texas Rangers,3,8,-130,+114,03 Aug 2013 02:05,
Milwaukee Brewers,Washington Nationals,1,4,+129,-147,03 Aug 2013 00:10,
Minnesota Twins,Houston Astros,4,3,-164,+148,03 Aug 2013 00:10,
Boston Red Sox,Arizona Diamondbacks,6,7,-196,+172,02 Aug 2013 23:10,
Cincinnati Reds,St.Louis Cardinals,3,13,-114,-102,02 Aug 2013 23:10,
Miami Marlins,Cleveland Indians,10,0,-112,-103,02 Aug 2013 23:10,
New York Mets,Kansas City Royals,4,2,-106,-109,02 Aug 2013 23:10,
Tampa Bay Rays,San Francisco Giants,1,4,-154,+137,02 Aug 2013 23:10,
Detroit Tigers,Chicago White Sox,2,1,-217,+189,02 Aug 2013 23:08,
Baltimore Orioles,Seattle Mariners,11,8,-189,+167,02 Aug 2013 23:05,
Philadelphia Phillies,Atlanta Braves,4,6,+146,-164,02 Aug 2013 23:05,
Pittsburgh Pirates,Colorado Rockies,2,4,-167,+148,02 Aug 2013 23:05,
Chicago Cubs,Los Angeles Dodgers,2,6,+117,-132,02 Aug 2013 20:05,
Los Angeles Angels,Toronto Blue Jays,8,2,-106,-109,02 Aug 2013 02:05,
Chicago Cubs,Los Angeles Dodgers,4,6,+122,-137,02 Aug 2013 00:05,
Atlanta Braves,Colorado Rockies,11,2,-222,+194,01 Aug 2013 23:10,
Boston Red Sox,Seattle Mariners,8,7,-109,-106,01 Aug 2013 23:10,
Baltimore Orioles,Houston Astros,6,3,-238,+209,01 Aug 2013 23:05,
Philadelphia Phillies,San Francisco Giants,1,2,-119,+104,01 Aug 2013 23:05,
Pittsburgh Pirates,St.Louis Cardinals,0,13,-115,-101,01 Aug 2013 23:05,
Texas Rangers,Arizona Diamondbacks,7,1,-250,+219,01 Aug 2013 23:05,
Minnesota Twins,Kansas City Royals,2,7,+141,-159,01 Aug 2013 17:10,
Miami Marlins,New York Mets,3,0,+147,-167,01 Aug 2013 16:40,
Cleveland Indians,Chicago White Sox,6,1,-135,+119,01 Aug 2013 16:05,
Los Angeles Dodgers,New York Yankees,0,3,-182,+160,01 Aug 2013 02:10,
Minnesota Twins,Kansas City Royals,3,4,-101,-115,01 Aug 2013 00:10,
Chicago Cubs,Milwaukee Brewers,6,1,-137,+120,01 Aug 2013 00:05,
Texas Rangers,Los Angeles Angels,2,1,-149,+131,01 Aug 2013 00:05,
Atlanta Braves,Colorado Rockies,9,0,-167,+149,31 Jul 2013 23:10,
Boston Red Sox,Seattle Mariners,5,4,-156,+139,31 Jul 2013 23:10,
Miami Marlins,New York Mets,3,2,-119,+104,31 Jul 2013 23:10,
Tampa Bay Rays,Arizona Diamondbacks,0,7,-185,+163,31 Jul 2013 23:10,
Baltimore Orioles,Houston Astros,0,11,-263,+227,31 Jul 2013 23:05,
Cleveland Indians,Chicago White Sox,6,5,-152,+137,31 Jul 2013 23:05,
Philadelphia Phillies,San Francisco Giants,2,9,-120,+104,31 Jul 2013 23:05,
Pittsburgh Pirates,St.Louis Cardinals,5,4,+100,-115,31 Jul 2013 23:05,
San Diego Padres,Cincinnati Reds,1,4,+117,-133,31 Jul 2013 19:40,
Oakland Athletics,Toronto Blue Jays,2,5,-156,+138,31 Jul 2013 19:35,
Detroit Tigers,Washington Nationals,11,1,-139,+122,31 Jul 2013 17:08,
Los Angeles Dodgers,New York Yankees,3,2,-167,+149,31 Jul 2013 02:10,
San Diego Padres,Cincinnati Reds,4,2,+143,-161,31 Jul 2013 02:10,
Oakland Athletics,Toronto Blue Jays,0,5,-154,+136,31 Jul 2013 02:05,
Minnesota Twins,Kansas City Royals,2,7,+117,-133,31 Jul 2013 00:10,
Chicago Cubs,Milwaukee Brewers,2,3,-128,+117,31 Jul 2013 00:05,
Texas Rangers,Los Angeles Angels,14,11,-137,+121,31 Jul 2013 00:05,
Atlanta Braves,Colorado Rockies,11,3,-154,+137,30 Jul 2013 23:10,
Boston Red Sox,Seattle Mariners,8,2,-189,+168,30 Jul 2013 23:10,
Miami Marlins,New York Mets,2,4,-128,+114,30 Jul 2013 23:10,
Tampa Bay Rays,Arizona Diamondbacks,5,2,-164,+145,30 Jul 2013 23:10,
Detroit Tigers,Washington Nationals,5,1,-133,+119,30 Jul 2013 23:08,
Baltimore Orioles,Houston Astros,4,3,-263,+225,30 Jul 2013 23:05,
Cleveland Indians,Chicago White Sox,7,4,-185,+168,30 Jul 2013 23:05,
Philadelphia Phillies,San Francisco Giants,7,3,-127,+112,30 Jul 2013 23:05,
Pittsburgh Pirates,St.Louis Cardinals,6,0,+106,-114,30 Jul 2013 23:05,
Pittsburgh Pirates,St.Louis Cardinals,2,1,-118,+110,30 Jul 2013 20:05,
Chicago Cubs,Milwaukee Brewers,5,6,-122,+106,30 Jul 2013 18:20,
San Diego Padres,Cincinnati Reds,2,1,+131,-147,30 Jul 2013 02:10,
Oakland Athletics,Toronto Blue Jays,9,4,-169,+150,30 Jul 2013 02:05,
Chicago Cubs,Milwaukee Brewers,0,5,-127,+110,30 Jul 2013 00:05,
Atlanta Braves,Colorado Rockies,9,8,-139,+122,29 Jul 2013 23:10,
Miami Marlins,New York Mets,5,6,-130,+114,29 Jul 2013 23:10,
Cleveland Indians,Chicago White Sox,3,2,-169,+150,29 Jul 2013 23:05,
Pittsburgh Pirates,St.Louis Cardinals,9,2,-154,+135,29 Jul 2013 23:05,
Texas Rangers,Los Angeles Angels,4,3,-139,+123,29 Jul 2013 23:05,
Boston Red Sox,Tampa Bay Rays,1,2,-101,-114,29 Jul 2013 22:10,
Atlanta Braves,St.Louis Cardinals,5,2,+104,-119,29 Jul 2013 00:05,
Arizona Diamondbacks,San Diego Padres,0,1,-192,+171,28 Jul 2013 20:10,
Colorado Rockies,Milwaukee Brewers,6,5,-182,+162,28 Jul 2013 20:10,
Los Angeles Dodgers,Cincinnati Reds,1,0,-103,-112,28 Jul 2013 20:10,
Seattle Mariners,Minnesota Twins,6,4,-145,+127,28 Jul 2013 20:10,
Oakland Athletics,Los Angeles Angels,10,6,-154,+137,28 Jul 2013 20:05,
San Francisco Giants,Chicago Cubs,1,2,-152,+134,28 Jul 2013 20:05,
Chicago White Sox,Kansas City Royals,2,4,-112,-103,28 Jul 2013 18:10,
Baltimore Orioles,Boston Red Sox,0,5,+100,-115,28 Jul 2013 17:35,
Washington Nationals,New York Mets,14,1,-156,+140,28 Jul 2013 17:35,
Miami Marlins,Pittsburgh Pirates,3,2,-103,-112,28 Jul 2013 17:10,
Detroit Tigers,Philadelphia Phillies,12,4,-233,+200,28 Jul 2013 17:08,
Toronto Blue Jays,Houston Astros,2,1,-189,+166,28 Jul 2013 17:07,
Cleveland Indians,Texas Rangers,6,0,-101,-114,28 Jul 2013 17:05,
New York Yankees,Tampa Bay Rays,6,5,+131,-149,28 Jul 2013 17:05,
Los Angeles Dodgers,Cincinnati Reds,4,1,-128,+112,28 Jul 2013 01:10,
San Francisco Giants,Chicago Cubs,0,1,-244,+208,28 Jul 2013 01:05,
Arizona Diamondbacks,San Diego Padres,3,12,-127,+110,28 Jul 2013 00:10,
Colorado Rockies,Milwaukee Brewers,5,7,-123,+108,28 Jul 2013 00:10,
Chicago White Sox,Kansas City Royals,0,1,-167,+148,27 Jul 2013 23:10,
Miami Marlins,Pittsburgh Pirates,4,7,+125,-143,27 Jul 2013 23:10,
Detroit Tigers,Philadelphia Phillies,10,0,-270,+241,27 Jul 2013 23:08,
Baltimore Orioles,Boston Red Sox,3,7,-125,+108,27 Jul 2013 23:05,
Cleveland Indians,Texas Rangers,1,0,+104,-119,27 Jul 2013 23:05,
Seattle Mariners,Minnesota Twins,0,4,-147,+129,27 Jul 2013 20:10,
Atlanta Braves,St.Louis Cardinals,2,0,-133,+117,27 Jul 2013 19:05,
Oakland Athletics,Los Angeles Angels,3,1,-149,+131,27 Jul 2013 19:05,
Washington Nationals,New York Mets,4,1,-137,+121,27 Jul 2013 19:05,
Toronto Blue Jays,Houston Astros,6,8,-244,+209,27 Jul 2013 17:07,
New York Yankees,Tampa Bay Rays,0,1,-106,-109,27 Jul 2013 17:05,
San Francisco Giants,Chicago Cubs,2,3,-164,+144,27 Jul 2013 02:15,
Los Angeles Dodgers,Cincinnati Reds,2,1,-182,+160,27 Jul 2013 02:10,
Seattle Mariners,Minnesota Twins,2,3,-244,+211,27 Jul 2013 02:10,
Oakland Athletics,Los Angeles Angels,6,4,-169,+150,27 Jul 2013 02:05,
Arizona Diamondbacks,San Diego Padres,10,0,-141,+125,27 Jul 2013 01:40,
Colorado Rockies,Milwaukee Brewers,8,3,-147,+129,27 Jul 2013 00:40,
Chicago White Sox,Kansas City Royals,1,5,+102,-118,27 Jul 2013 00:10,
Atlanta Braves,St.Louis Cardinals,4,1,+102,-116,26 Jul 2013 23:30,
Miami Marlins,Pittsburgh Pirates,2,0,+150,-169,26 Jul 2013 23:10,
Detroit Tigers,Philadelphia Phillies,2,1,-161,+143,26 Jul 2013 23:08,
Toronto Blue Jays,Houston Astros,12,6,-244,+212,26 Jul 2013 23:07,
Baltimore Orioles,Boston Red Sox,6,0,-108,-104,26 Jul 2013 23:05,
Cleveland Indians,Texas Rangers,11,8,-128,+112,26 Jul 2013 23:05,
New York Yankees,Tampa Bay Rays,6,10,-103,-109,26 Jul 2013 23:05,
Washington Nationals,New York Mets,2,1,+110,-123,26 Jul 2013 23:05,
Washington Nationals,New York Mets,0,11,-238,+206,26 Jul 2013 17:35,
Los Angeles Dodgers,Cincinnati Reds,2,5,-115,+100,26 Jul 2013 02:10,
Seattle Mariners,Minnesota Twins,8,2,-192,+169,26 Jul 2013 02:10,
Oakland Athletics,Los Angeles Angels,3,8,-110,-106,26 Jul 2013 02:05,
Arizona Diamondbacks,Chicago Cubs,3,1,-167,+147,26 Jul 2013 01:40,
Kansas City Royals,Baltimore Orioles,7,1,+127,-143,26 Jul 2013 00:10,
St.Louis Cardinals,Philadelphia Phillies,3,1,-182,+159,25 Jul 2013 23:15,
Toronto Blue Jays,Houston Astros,4,0,-217,+185,25 Jul 2013 23:07,
Colorado Rockies,Miami Marlins,3,5,-167,+147,25 Jul 2013 19:10,
Chicago White Sox,Detroit Tigers,7,4,+127,-147,25 Jul 2013 18:10,
Milwaukee Brewers,San Diego Padres,8,10,-145,+125,25 Jul 2013 18:10,
Texas Rangers,New York Yankees,0,2,-154,+135,25 Jul 2013 18:05,
Washington Nationals,Pittsburgh Pirates,9,7,-139,+119,25 Jul 2013 16:35,
New York Mets,Atlanta Braves,7,4,+104,-120,25 Jul 2013 16:10,
San Francisco Giants,Cincinnati Reds,3,8,+102,-118,25 Jul 2013 02:15,
Arizona Diamondbacks,Chicago Cubs,6,7,-137,+121,25 Jul 2013 01:40,
Colorado Rockies,Miami Marlins,2,1,-172,+154,25 Jul 2013 00:40,
St.Louis Cardinals,Philadelphia Phillies,11,3,-169,+149,25 Jul 2013 00:15,
Chicago White Sox,Detroit Tigers,2,6,+119,-135,25 Jul 2013 00:10,
Kansas City Royals,Baltimore Orioles,4,3,-105,-110,25 Jul 2013 00:10,
Milwaukee Brewers,San Diego Padres,3,1,-156,+139,25 Jul 2013 00:10,
Texas Rangers,New York Yankees,3,1,-172,+152,25 Jul 2013 00:05,
Boston Red Sox,Tampa Bay Rays,1,5,-105,-110,24 Jul 2013 23:10,
New York Mets,Atlanta Braves,2,8,+122,-137,24 Jul 2013 23:10,
Toronto Blue Jays,Los Angeles Dodgers,3,8,-114,-102,24 Jul 2013 23:07,
Washington Nationals,Pittsburgh Pirates,2,4,-135,+119,24 Jul 2013 23:05,
Seattle Mariners,Cleveland Indians,1,10,+104,-120,24 Jul 2013 19:40,
Los Angeles Angels,Minnesota Twins,1,0,-244,+206,24 Jul 2013 19:35,
Houston Astros,Oakland Athletics,3,4,+156,-175,24 Jul 2013 18:10,
Cincinnati Reds,San Francisco Giants,3,5,-114,+104,24 Jul 2013 02:15,
Seattle Mariners,Cleveland Indians,4,3,-112,-103,24 Jul 2013 02:10,
Los Angeles Angels,Minnesota Twins,3,10,-167,+147,24 Jul 2013 02:05,
Arizona Diamondbacks,Chicago Cubs,10,4,-179,+162,24 Jul 2013 01:40,
Colorado Rockies,Miami Marlins,2,4,-156,+139,24 Jul 2013 00:40,
St.Louis Cardinals,Philadelphia Phillies,4,1,-227,+193,24 Jul 2013 00:15,
Chicago White Sox,Detroit Tigers,2,6,-103,-112,24 Jul 2013 00:10,
